,geoid,county,state,median_rent,median_rent_moe,employee1_mean,employee1_sd,total_population,total_population_poverty,poverty_rate_pct,roi_2%_adopt,roi_1%_adopt
886,19191,Winneshiek County,Iowa,864.4,152.6,132000.0,660.0,19974.0,1777.0,9.7,45.65705132100605,-27.171474339496974
887,19193,Woodbury County,Iowa,993.1428571428571,192.39285714285714,132000.0,660.0,105671.0,13386.0,13.0,134.4298828268401,98.05956002056377
888,19195,Worth County,Iowa,773.6666666666666,177.0,132000.0,660.0,7319.0,702.0,9.7,-46.45025973709241,-73.2251298685462
889,19197,Wright County,Iowa,777.4,168.6,132000.0,660.0,12681.0,1405.0,11.2,-7.231653848217204,-53.6158269241086
890,20001,Allen County,Kansas,634.0,174.2,132000.0,660.0,12579.0,1904.0,15.7,-7.492615245075809,-53.746307622537906
891,20003,Anderson County,Kansas,778.0,103.0,132000.0,660.0,7776.0,1042.0,13.6,-43.11561955156731,-71.55780977578367
892,20005,Atchison County,Kansas,856.2,269.4,132000.0,660.0,16108.0,2127.0,14.7,17.50002431504519,-41.2499878424774
893,20007,Barber County,Kansas,776.0,71.5,132000.0,660.0,4122.0,489.0,12.0,-69.84380525038713,-84.92190262519357
894,20009,Barton County,Kansas,781.875,103.375,132000.0,660.0,25080.0,3430.0,13.9,30.817336687512565,-8.278158309777599
895,20011,Bourbon County,Kansas,824.8,107.8,132000.0,660.0,14493.0,2670.0,19.0,5.840597667461058,-47.07970116626947
896,20013,Brown County,Kansas,637.0,113.0,132000.0,660.0,9364.0,1331.0,14.4,-31.14368351389774,-65.57184175694887
897,20015,Butler County,Kansas,1038.0,210.0,132000.0,660.0,68240.0,5131.0,7.8,111.93204757911737,76.7890914429313
898,20017,Chase County,Kansas,825.0,123.0,132000.0,660.0,2548.0,268.0,11.3,-81.39240506329114,-90.69620253164557
899,20019,Chautauqua County,Kansas,708.0,76.0,132000.0,660.0,3415.0,574.0,17.1,-74.95385593272134,-87.47692796636068
900,20021,Cherokee County,Kansas,894.5,142.33333333333334,132000.0,660.0,19088.0,3047.0,16.2,39.04344500628274,-30.47827749685863
901,20023,Cheyenne County,Kansas,656.0,95.0,132000.0,660.0,2583.0,331.0,13.0,-81.0196808445495,-90.50984042227475
902,20025,Clark County,Kansas,789.0,76.0,132000.0,660.0,1933.0,241.0,12.7,-85.86506118071466,-92.93253059035733
903,20027,Clay County,Kansas,905.0,103.0,132000.0,660.0,8043.0,965.0,12.3,-41.43446601941747,-70.71723300970874
904,20029,Cloud County,Kansas,792.75,129.75,132000.0,660.0,8946.0,1104.0,13.1,-34.59191538234228,-67.29595769117114
905,20031,Coffey County,Kansas,838.6666666666666,144.33333333333334,132000.0,660.0,8280.0,785.0,9.6,-39.562779041617496,-69.78138952080874
906,20033,Comanche County,Kansas,692.0,96.0,132000.0,660.0,1681.0,193.0,11.9,-87.66404520492655,-93.83202260246327
907,20035,Cowley County,Kansas,811.8181818181819,125.27272727272727,132000.0,660.0,34453.0,5203.0,16.0,79.56669891220659,25.86267400990785
908,20037,Crawford County,Kansas,819.75,171.75,132000.0,660.0,39078.0,6656.0,17.7,103.62979480086933,42.71723218606293
909,20039,Decatur County,Kansas,676.0,93.0,132000.0,660.0,2689.0,379.0,14.4,-80.25528373698188,-90.12764186849094
910,20041,Dickinson County,Kansas,869.8333333333334,126.33333333333333,132000.0,660.0,18430.0,1840.0,10.2,34.371069755572975,-32.81446512221351
911,20043,Doniphan County,Kansas,732.6666666666666,66.33333333333333,132000.0,660.0,7440.0,747.0,10.6,-45.48318942881916,-72.74159471440959
912,20045,Douglas County,Kansas,1120.0,186.1851851851852,132000.0,660.0,119964.0,16828.0,15.1,165.76476452452604,124.31563201196711
913,20047,Edwards County,Kansas,741.5,118.0,132000.0,660.0,2739.0,328.0,12.1,-79.9363932144623,-89.96819660723115
914,20049,Elk County,Kansas,552.0,38.0,132000.0,660.0,2441.0,410.0,16.8,-81.99432020752143,-90.9971601037607
915,20051,Ellis County,Kansas,990.4285714285714,169.14285714285714,132000.0,660.0,28941.0,3711.0,13.6,50.13969965192433,5.041013214793129
916,20053,Ellsworth County,Kansas,716.5,79.0,132000.0,660.0,6355.0,617.0,11.9,-53.40595958917083,-76.70297979458542
917,20055,Finney County,Kansas,1058.6363636363637,160.0909090909091,132000.0,660.0,37650.0,4439.0,12.0,94.97516614749662,36.312769482264926
918,20057,Ford County,Kansas,1036.7777777777778,165.55555555555554,132000.0,660.0,33848.0,3856.0,11.7,75.3853062587439,22.644593495607655
919,20059,Franklin County,Kansas,1023.1666666666666,109.83333333333333,132000.0,660.0,25992.0,2536.0,10.0,34.726511712287646,-5.774308345769716
920,20061,Geary County,Kansas,1109.8181818181818,142.72727272727272,132000.0,660.0,35691.0,4576.0,13.2,84.58561981696639,28.98115224183303
921,20063,Gove County,Kansas,705.0,130.0,132000.0,660.0,2717.0,297.0,11.1,-80.07090464547677,-90.03545232273838
922,20065,Graham County,Kansas,734.0,26.0,132000.0,660.0,2411.0,315.0,13.3,-82.33419224052658,-91.1670961202633
923,20067,Grant County,Kansas,724.5,71.5,132000.0,660.0,7197.0,796.0,11.2,-47.24799501578944,-73.62399750789473
924,20069,Gray County,Kansas,806.5,116.0,132000.0,660.0,5729.0,466.0,8.3,-58.13384162865617,-79.06692081432809
925,20071,Greeley County,Kansas,794.0,423.0,132000.0,660.0,1223.0,123.0,10.3,-91.0585253512374,-95.5292626756187
926,20073,Greenwood County,Kansas,821.3333333333334,295.6666666666667,132000.0,660.0,5939.0,903.0,15.4,-56.62272212686703,-78.31136106343351
927,20075,Hamilton County,Kansas,909.0,454.0,132000.0,660.0,2430.0,315.0,13.0,-82.3084016890744,-91.1542008445372
928,20077,Harper County,Kansas,716.6666666666666,139.33333333333334,132000.0,660.0,5323.0,722.0,13.8,-60.97268894727195,-80.48634447363597
929,20079,Harvey County,Kansas,917.5714285714286,176.14285714285714,132000.0,660.0,33801.0,2943.0,9.0,75.68435173451607,23.005593833612895
930,20081,Haskell County,Kansas,830.0,186.0,132000.0,660.0,3576.0,348.0,9.9,-73.88986918162458,-86.9449345908123
931,20083,Hodgeman County,Kansas,941.0,101.0,132000.0,660.0,1755.0,158.0,9.1,-87.23760120230766,-93.61880060115382
932,20085,Jackson County,Kansas,821.6666666666666,149.0,132000.0,660.0,13286.0,1145.0,8.8,-2.9628727936701016,-51.48143639683504
933,20087,Jefferson County,Kansas,876.0,124.75,132000.0,660.0,18344.0,1465.0,8.1,33.713994144302845,-33.14300292784858
934,20089,Jewell County,Kansas,608.0,27.0,132000.0,660.0,2898.0,348.0,12.1,-78.66738642358513,-89.33369321179256
935,20091,Johnson County,Kansas,1548.3671875,250.8125,132000.0,660.0,619195.0,33349.0,5.4,198.3460975456629,181.83868998514333
936,20093,Kearny County,Kansas,1056.0,98.0,132000.0,660.0,3855.0,387.0,10.3,-72.08308691296634,-86.04154345648317
937,20095,Kingman County,Kansas,852.0,145.33333333333334,132000.0,660.0,7193.0,820.0,11.6,-47.52252526112279,-73.76126263056139
938,20097,Kiowa County,Kansas,762.0,36.0,132000.0,660.0,2404.0,285.0,12.8,-82.4035329567774,-91.2017664783887
939,20099,Labette County,Kansas,755.5,110.75,132000.0,660.0,19757.0,2969.0,15.3,44.64896920739706,-27.67551539630147
940,20101,Lane County,Kansas,590.0,470.0,132000.0,660.0,1556.0,163.0,10.6,-88.53845681664723,-94.26922840832361
941,20103,Leavenworth County,Kansas,1341.1666666666667,320.8333333333333,132000.0,660.0,82892.0,7294.0,9.5,108.53464487198032,54.35791277036191
942,20105,Lincoln County,Kansas,634.0,26.0,132000.0,660.0,2899.0,322.0,11.3,-78.68042702881587,-89.34021351440794
943,20107,Linn County,Kansas,740.0,154.66666666666666,132000.0,660.0,9796.0,1246.0,12.8,-28.23881325926378,-64.1194066296319
944,20109,Logan County,Kansas,840.0,69.0,132000.0,660.0,2705.0,262.0,9.8,-80.25667538470897,-90.12833769235448
945,20111,Lyon County,Kansas,851.5454545454545,235.9090909090909,132000.0,660.0,31898.0,4935.0,16.1,66.07827483599391,16.359950300452336
946,20113,McPherson County,Kansas,899.0,151.14285714285714,132000.0,660.0,30012.0,2860.0,10.2,56.06593749458321,9.290864509237455
947,20115,Marion County,Kansas,738.75,97.75,132000.0,660.0,11868.0,1141.0,10.2,-13.056272034920102,-56.52813601746005
948,20117,Marshall County,Kansas,696.5,115.5,132000.0,660.0,9982.0,1045.0,10.7,-26.759564411888793,-63.37978220594439
949,20119,Meade County,Kansas,782.5,117.5,132000.0,660.0,3897.0,378.0,9.9,-71.49666290799378,-85.7483314539969
950,20121,Miami County,Kansas,1296.75,428.75,132000.0,660.0,34867.0,2377.0,6.9,79.45661707781025,25.157866712932357
951,20123,Mitchell County,Kansas,539.5,67.0,132000.0,660.0,5738.0,680.0,12.1,-57.65495950358841,-78.8274797517942
952,20125,Montgomery County,Kansas,785.5833333333334,190.16666666666666,132000.0,660.0,30996.0,4559.0,15.1,61.659571416464,13.342292186600101
953,20127,Morris County,Kansas,728.0,61.5,132000.0,660.0,5349.0,555.0,10.6,-60.798348581270076,-80.39917429063503
954,20129,Morton County,Kansas,632.0,221.0,132000.0,660.0,2599.0,311.0,12.2,-80.88525514519313,-90.44262757259656
955,20131,Nemaha County,Kansas,771.3333333333334,206.66666666666666,132000.0,660.0,10115.0,869.0,8.8,-25.986902279296086,-62.99345113964805
956,20133,Neosho County,Kansas,698.0,89.25,132000.0,660.0,15606.0,2360.0,15.6,14.498832218540212,-42.75058389072989
957,20135,Ness County,Kansas,538.0,63.0,132000.0,660.0,2645.0,289.0,11.3,-80.47946469206263,-90.23973234603132
958,20137,Norton County,Kansas,609.0,92.0,132000.0,660.0,5301.0,699.0,16.1,-60.979978408087156,-80.48998920404358
959,20139,Osage County,Kansas,773.4,111.2,132000.0,660.0,15654.0,1743.0,11.3,14.534200270226766,-42.73289986488661
960,20141,Osborne County,Kansas,595.0,44.0,132000.0,660.0,3490.0,467.0,13.8,-74.29728734503497,-87.1486436725175
961,20143,Ottawa County,Kansas,871.0,198.0,132000.0,660.0,5795.0,573.0,10.1,-57.75109966220321,-78.87554983110161
962,20145,Pawnee County,Kansas,795.5,343.0,132000.0,660.0,6179.0,789.0,14.6,-54.827193361885676,-77.41359668094283
963,20147,Phillips County,Kansas,724.6666666666666,104.0,132000.0,660.0,4809.0,589.0,12.4,-64.7515850425732,-82.37579252128661
964,20149,Pottawatomie County,Kansas,1029.4,195.4,132000.0,660.0,26273.0,1906.0,7.4,36.16104590699747,-4.777150092058783
965,20151,Pratt County,Kansas,844.0,197.33333333333334,132000.0,660.0,9067.0,876.0,10.2,-33.8312027926098,-66.91560139630491
966,20153,Rawlins County,Kansas,817.0,274.0,132000.0,660.0,2528.0,274.0,11.0,-81.53306710821077,-90.7665335541054
967,20155,Reno County,Kansas,866.625,142.125,132000.0,660.0,61516.0,9000.0,15.3,91.55918592951132,60.07997579908032
968,20157,Republic County,Kansas,745.6666666666666,74.0,132000.0,660.0,4642.0,461.0,10.1,-66.00180659651865,-83.00090329825932
969,20159,Rice County,Kansas,739.6666666666666,125.66666666666667,132000.0,660.0,9407.0,960.0,10.8,-31.087614768509475,-65.54380738425473
970,20161,Riley County,Kansas,992.8125,132.375,132000.0,660.0,71108.0,12237.0,20.2,120.99422616532883,84.4351202167928
971,20163,Rooks County,Kansas,675.0,108.5,132000.0,660.0,4813.0,518.0,11.2,-64.6579366050667,-82.32896830253334
972,20165,Rush County,Kansas,711.0,127.0,132000.0,660.0,2927.0,416.0,14.6,-78.53528563396807,-89.26764281698404
973,20167,Russell County,Kansas,777.5,57.5,132000.0,660.0,6639.0,946.0,14.4,-51.43231627396592,-75.71615813698295
974,20169,Saline County,Kansas,986.0,127.15384615384616,132000.0,660.0,53596.0,6832.0,13.1,100.93727739661831,39.03824701884247
975,20171,Scott County,Kansas,685.0,319.0,132000.0,660.0,5014.0,368.0,7.5,-63.195497920234885,-81.59774896011744
976,20173,Sedgwick County,Kansas,1082.1068702290077,175.29770992366412,132000.0,660.0,525525.0,81103.0,15.7,189.52782216531045,171.6821320242512
977,20175,Seward County,Kansas,919.4,203.4,132000.0,660.0,21358.0,2880.0,13.7,11.005238940015523,-22.281037126166865
978,20177,Shawnee County,Kansas,1053.9782608695652,220.80434782608697,132000.0,660.0,177480.0,23618.0,13.6,171.35752049993908,124.05607970287886
979,20179,Sheridan County,Kansas,689.0,45.0,132000.0,660.0,2425.0,261.0,10.9,-82.2022702808494,-91.10113514042469
980,20181,Sherman County,Kansas,912.5,89.0,132000.0,660.0,5830.0,720.0,12.8,-57.56013224544269,-78.78006612272135
981,20183,Smith County,Kansas,618.5,73.0,132000.0,660.0,3533.0,393.0,11.3,-74.00310275261987,-87.00155137630993
982,20185,Stafford County,Kansas,712.5,91.0,132000.0,660.0,3993.0,498.0,12.8,-70.71954535732836,-85.35977267866419
983,20187,Stanton County,Kansas,705.0,71.0,132000.0,660.0,1963.0,198.0,10.2,-85.60146699266504,-92.80073349633253
984,20189,Stevens County,Kansas,885.5,102.0,132000.0,660.0,5175.0,507.0,10.0,-62.29118974028892,-81.14559487014445
985,20191,Sumner County,Kansas,779.6666666666666,164.33333333333334,132000.0,660.0,22473.0,2905.0,13.1,17.225970232299346,-17.805764166585387
986,20193,Thomas County,Kansas,758.0,127.0,132000.0,660.0,7893.0,771.0,10.3,-42.217450188508884,-71.10872509425444
987,20195,Trego County,Kansas,720.0,90.0,132000.0,660.0,2752.0,295.0,10.9,-79.82527949172216,-89.91263974586107
988,20197,Wabaunsee County,Kansas,771.5,198.5,132000.0,660.0,7019.0,533.0,7.8,-48.64115025091616,-74.32057512545808
989,20199,Wallace County,Kansas,601.0,59.0,132000.0,660.0,1488.0,197.0,13.5,-89.04378558806204,-94.52189279403103
990,20201,Washington County,Kansas,581.0,75.5,132000.0,660.0,5501.0,520.0,9.6,-59.466031340570815,-79.7330156702854
991,20203,Wichita County,Kansas,942.0,127.0,132000.0,660.0,2064.0,225.0,11.1,-84.99109209681134,-92.49554604840566
992,20205,Wilson County,Kansas,790.0,319.0,132000.0,660.0,8622.0,1158.0,13.7,-36.9544817500457,-68.47724087502284
993,20207,Woodson County,Kansas,620.0,61.0,132000.0,660.0,3109.0,469.0,15.3,-77.12428720338464,-88.56214360169233
994,20209,Wyandotte County,Kansas,1138.1754385964912,203.19298245614036,132000.0,660.0,165746.0,25639.0,15.7,153.25384527439076,109.02055155632833
995,21001,Adair County,Kentucky,696.8571428571429,192.57142857142858,156000.0,660.0,19067.0,3943.0,22.1,30.334668448266598,-34.8326657758667
996,21003,Allen County,Kentucky,864.3333333333334,196.16666666666666,156000.0,660.0,21275.0,3230.0,15.3,5.254044426854005,-27.69999320328961
997,21005,Anderson County,Kentucky,891.8333333333334,224.16666666666666,156000.0,660.0,24224.0,2843.0,11.8,19.76219610169701,-17.755105505287997
998,21007,Ballard County,Kentucky,738.0,132.0,156000.0,660.0,7650.0,1130.0,15.0,-47.78097589278604,-73.89048794639302
999,21009,Barren County,Kentucky,799.7692307692307,187.30769230769232,156000.0,660.0,44854.0,7390.0,16.8,62.63302267399455,11.130833189335334
1000,21011,Bath County,Kentucky,610.5,179.75,156000.0,660.0,12829.0,2613.0,20.6,-12.046299840601487,-56.02314992030074
1001,21013,Bell County,Kentucky,634.7777777777778,200.0,156000.0,660.0,23568.0,6953.0,30.4,17.2641029610137,-19.277842050782432
1002,21015,Boone County,Kentucky,1409.0,264.5357142857143,156000.0,660.0,139093.0,10120.0,7.4,159.10145080519223,108.31972921565398
1003,21017,Bourbon County,Kentucky,810.5,138.125,156000.0,660.0,20093.0,3297.0,16.5,-0.4611262709870249,-31.59169962492836
1004,21019,Boyd County,Kentucky,880.3571428571429,234.28571428571428,156000.0,660.0,48110.0,8437.0,18.4,74.18424676575745,18.960416586942504
1005,21021,Boyle County,Kentucky,781.1428571428571,155.57142857142858,156000.0,660.0,30904.0,4123.0,14.8,53.206979706066726,5.3205214549196125
1006,21023,Bracken County,Kentucky,785.0,99.0,156000.0,660.0,8452.0,1275.0,15.2,-42.39890958655157,-71.19945479327579
1007,21025,Breathitt County,Kentucky,573.7142857142857,155.71428571428572,156000.0,660.0,13351.0,3950.0,30.1,-8.351979184202477,-54.17598959210124
1008,21027,Breckinridge County,Kentucky,742.6,218.4,156000.0,660.0,20943.0,3901.0,19.0,3.9244811136620776,-28.532591386009777
1009,21029,Bullitt County,Kentucky,1027.0555555555557,260.94444444444446,156000.0,660.0,83836.0,7813.0,9.4,106.52977376197279,51.363886668264854
1010,21031,Butler County,Kentucky,757.3333333333334,193.66666666666666,156000.0,660.0,12295.0,2263.0,18.7,-16.129472355810226,-58.064736177905104
1011,21033,Caldwell County,Kentucky,736.6666666666666,77.0,156000.0,660.0,12570.0,2144.0,17.4,-14.193071278229704,-57.096535639114855
1012,21035,Calloway County,Kentucky,856.4545454545455,153.27272727272728,156000.0,660.0,37685.0,6649.0,19.2,86.47576319652603,28.101314588616788
1013,21037,Campbell County,Kentucky,1145.2916666666667,203.29166666666666,156000.0,660.0,93300.0,8673.0,9.5,129.51006182073678,68.09208131056573
1014,21039,Carlisle County,Kentucky,824.3333333333334,221.33333333333334,156000.0,660.0,4720.0,754.0,16.2,-67.87585925270537,-83.93792962635268
1015,21041,Carroll County,Kentucky,959.3333333333334,131.66666666666666,156000.0,660.0,10938.0,1732.0,16.3,-25.89681921344128,-62.94840960672063
1016,21043,Carter County,Kentucky,665.8571428571429,184.14285714285714,156000.0,660.0,26395.0,5010.0,19.5,31.228559455857035,-9.691289032842496
1017,21045,Casey County,Kentucky,656.3333333333334,190.33333333333334,156000.0,660.0,15920.0,3954.0,25.5,8.97392018618661,-45.51303990690669
1018,21047,Christian County,Kentucky,1000.6842105263158,162.21052631578948,156000.0,660.0,73037.0,12282.0,18.3,120.12129883499503,80.06106258763853
1019,21049,Clark County,Kentucky,955.3,171.5,156000.0,660.0,37061.0,5621.0,15.4,82.94064461883869,25.55829472088934
1020,21051,Clay County,Kentucky,768.5,180.0,156000.0,660.0,19913.0,6407.0,35.1,35.78511316562584,-32.107443417187085
1021,21053,Clinton County,Kentucky,657.25,153.5,156000.0,660.0,9123.0,2108.0,23.5,-37.55415298878866,-68.77707649439432
1022,21055,Crittenden County,Kentucky,741.0,209.66666666666666,156000.0,660.0,8981.0,1705.0,19.6,-38.70182463484552,-69.35091231742277
1023,21057,Cumberland County,Kentucky,508.0,55.0,156000.0,660.0,5946.0,1400.0,23.9,-59.09137818344436,-79.54568909172218
1024,21059,Daviess County,Kentucky,910.375,171.08333333333334,156000.0,660.0,103222.0,13143.0,13.1,124.22819189835128,86.75827692502538
1025,21061,Edmonson County,Kentucky,819.5,177.75,156000.0,660.0,12269.0,2048.0,16.8,-16.483915433355833,-58.241957716677916
1026,21063,Elliott County,Kentucky,399.6666666666667,126.66666666666667,156000.0,660.0,7293.0,1673.0,27.2,-49.63629667142396,-74.81814833571198
1027,21065,Estill County,Kentucky,724.0,83.33333333333333,156000.0,660.0,14044.0,2969.0,21.3,-4.089600145691294,-52.044800072845646
1028,21067,Fayette County,Kentucky,1225.8974358974358,163.21794871794873,156000.0,660.0,320347.0,45848.0,14.9,171.28023151096082,140.89700564280005
1029,21069,Fleming County,Kentucky,684.75,140.0,156000.0,660.0,15288.0,3219.0,21.3,4.546140980234046,-47.72692950988298
1030,21071,Floyd County,Kentucky,718.2307692307693,200.15384615384616,156000.0,660.0,34978.0,12049.0,34.8,73.67472226395302,19.46080096959846
1031,21073,Franklin County,Kentucky,1000.3157894736842,164.0,156000.0,660.0,51607.0,7026.0,14.1,86.44041047834004,27.22997465866622
1032,21075,Fulton County,Kentucky,511.5,115.0,156000.0,660.0,6382.0,1703.0,29.2,-56.0969737272055,-78.04848686360275
1033,21077,Gallatin County,Kentucky,947.3333333333334,129.66666666666666,156000.0,660.0,8763.0,1146.0,13.3,-40.607950116913486,-70.30397505845674
1034,21079,Garrard County,Kentucky,846.8,161.0,156000.0,660.0,17589.0,2810.0,16.1,19.61861323383062,-40.19069338308469
1035,21081,Grant County,Kentucky,837.0,197.0,156000.0,660.0,25502.0,3263.0,13.0,26.251691474966172,-13.254569368225317
1036,21083,Graves County,Kentucky,819.6,213.9,156000.0,660.0,36412.0,6750.0,18.8,80.34104923239984,23.929306428812914
